"Time","Irradiance Irradiance","Irradiance Irradiance_LS","Irradiance Irradiance_SPA"
2023-08-09 23:04:00,0,0,0
2023-08-09 23:05:00,0,0,0
2023-08-09 23:06:00,0,0,0
2023-08-09 23:07:00,0,0,0
2023-08-09 23:08:00,0,0,0
2023-08-09 23:09:00,0,0,0
2023-08-09 23:10:00,0,0,0
2023-08-09 23:11:00,0,0,0
2023-08-09 23:12:00,0,0,0
2023-08-09 23:13:00,0,0,0
2023-08-09 23:14:00,0,0,0
2023-08-09 23:15:00,0,0,0
2023-08-09 23:16:00,0,0,0
2023-08-09 23:17:00,0,0,0
2023-08-09 23:18:00,0,0,0
2023-08-09 23:19:00,0,0,0
2023-08-09 23:20:00,0,0,0
2023-08-09 23:21:00,0,0,0
2023-08-09 23:22:00,0,0,0
2023-08-09 23:23:00,0,0,0
2023-08-09 23:24:00,0,0,0
2023-08-09 23:25:00,0,0,0
2023-08-09 23:26:00,0,0,0
2023-08-09 23:27:00,0,0,0
2023-08-09 23:28:00,0,0,0
2023-08-09 23:29:00,0,0,0
2023-08-09 23:30:00,0,0,0
2023-08-09 23:31:00,0,0,0
2023-08-09 23:32:00,0,0,0
2023-08-09 23:33:00,0,0,0
2023-08-09 23:34:00,0,0,0
2023-08-09 23:35:00,0,0,0
2023-08-09 23:36:00,0,0,0
2023-08-09 23:37:00,0,0,0
2023-08-09 23:38:00,0,0,0
2023-08-09 23:39:00,0,0,0
2023-08-09 23:40:00,0,0,0
2023-08-09 23:41:00,0,0,0
2023-08-09 23:42:00,0,0,0
2023-08-09 23:43:00,0,0,0
2023-08-09 23:44:00,0,0,0
2023-08-09 23:45:00,0,0,0
2023-08-09 23:46:00,0,0,0
2023-08-09 23:47:00,0,0,0
2023-08-09 23:48:00,0,0,0
2023-08-09 23:49:00,0,0,0
2023-08-09 23:50:00,0,0,0
2023-08-09 23:51:00,0,0,0
2023-08-09 23:52:00,0,0,0
2023-08-09 23:53:00,0,0,0
2023-08-09 23:54:00,0,0,0
2023-08-09 23:55:00,0,0,0
2023-08-09 23:56:00,0,0,0
2023-08-09 23:57:00,0,0,0
2023-08-09 23:58:00,0,0,0
2023-08-09 23:59:00,0,0,0
2023-08-09 23:59:59,0,0,0

