"Time","Irradiance Irradiance","Irradiance Irradiance_LS","Irradiance Irradiance_SPA"
2023-08-08 11:46:00,613,674,655
2023-08-08 11:47:00,630,699,680
2023-08-08 11:48:00,531,570,556
2023-08-08 11:49:00,521,550,535
2023-08-08 11:50:00,521,545,532
2023-08-08 11:51:00,541,567,557
2023-08-08 11:52:00,610,632,629
2023-08-08 11:53:00,691,774,752
2023-08-08 11:54:00,817,889,881
2023-08-08 11:55:00,635,676,673
2023-08-08 11:56:00,852,934,925
2023-08-08 11:57:00,711,760,754
2023-08-08 11:58:00,909,981,977
2023-08-08 11:59:00,922,999,996
2023-08-08 12:00:00,930,1009,1006
2023-08-08 12:01:00,875,974,963
2023-08-08 12:02:00,762,836,833
2023-08-08 12:03:00,579,617,622
2023-08-08 12:04:00,479,509,512
2023-08-08 12:05:00,433,462,462
2023-08-08 12:06:00,393,419,422
2023-08-08 12:07:00,362,386,389
2023-08-08 12:08:00,340,362,364
2023-08-08 12:09:00,334,353,355
2023-08-08 12:10:00,336,350,352
2023-08-08 12:11:00,339,353,355
2023-08-08 12:12:00,340,352,353
2023-08-08 12:13:00,337,349,348
2023-08-08 12:14:00,334,343,345
2023-08-08 12:15:00,331,339,340
2023-08-08 12:16:00,327,334,334
2023-08-08 12:17:00,324,331,330
2023-08-08 12:18:00,326,336,333
2023-08-08 12:19:00,334,346,345
2023-08-08 12:20:00,346,364,359
2023-08-08 12:21:00,374,397,393
2023-08-08 12:22:00,487,509,509
2023-08-08 12:23:00,826,900,897
2023-08-08 12:24:00,878,977,968
2023-08-08 12:25:00,560,626,619
2023-08-08 12:26:00,751,880,858
2023-08-08 12:27:00,862,956,947
2023-08-08 12:28:00,862,959,949
2023-08-08 12:29:00,777,875,859
2023-08-08 12:30:00,805,900,887
2023-08-08 12:31:00,767,864,852
2023-08-08 12:32:00,821,902,891
2023-08-08 12:33:00,845,937,921
2023-08-08 12:34:00,839,927,911
2023-08-08 12:35:00,820,919,899
2023-08-08 12:36:00,848,940,922
2023-08-08 12:37:00,856,949,934
2023-08-08 12:38:00,833,924,908
2023-08-08 12:39:00,855,949,927
2023-08-08 12:40:00,842,931,912
2023-08-08 12:41:00,840,933,911
2023-08-08 12:42:00,828,919,899
2023-08-08 12:43:00,743,896,872
2023-08-08 12:44:00,848,946,924
2023-08-08 12:45:00,853,955,933
2023-08-08 12:46:00,842,943,918
2023-08-08 12:47:00,852,956,930
2023-08-08 12:48:00,871,977,950
2023-08-08 12:49:00,872,978,953
2023-08-08 12:50:00,887,999,971
2023-08-08 12:51:00,884,996,971
2023-08-08 12:52:00,911,1022,996
2023-08-08 12:53:00,913,1022,997
2023-08-08 12:54:00,909,1015,988
2023-08-08 12:55:00,858,953,931
2023-08-08 12:56:00,884,984,960
2023-08-08 12:57:00,875,959,938
2023-08-08 12:58:00,878,963,941
2023-08-08 12:59:00,324,348,345
2023-08-08 13:00:00,478,515,504
2023-08-08 13:01:00,507,547,535
2023-08-08 13:02:00,896,984,960
2023-08-08 13:03:00,883,968,949
2023-08-08 13:04:00,884,969,949
2023-08-08 13:05:00,890,981,959
2023-08-08 13:06:00,891,978,957
2023-08-08 13:07:00,884,975,952
2023-08-08 13:08:00,875,963,941
2023-08-08 13:09:00,868,950,931
2023-08-08 13:10:00,875,959,938
2023-08-08 13:11:00,890,972,953
2023-08-08 13:12:00,897,979,960
2023-08-08 13:13:00,891,968,949
2023-08-08 13:14:00,872,944,927
2023-08-08 13:15:00,930,1007,987
2023-08-08 13:16:00,323,342,339
2023-08-08 13:17:00,324,337,336
2023-08-08 13:18:00,374,389,386
2023-08-08 13:19:00,950,1029,1009
2023-08-08 13:20:00,937,1016,994
2023-08-08 13:21:00,949,1029,1007
2023-08-08 13:22:00,921,999,977
2023-08-08 13:23:00,908,991,968
2023-08-08 13:24:00,949,1026,1004
2023-08-08 13:25:00,937,1019,997
2023-08-08 13:26:00,956,1035,1015
2023-08-08 13:27:00,938,1021,1000
2023-08-08 13:28:00,680,730,705
2023-08-08 13:29:00,927,1003,984
2023-08-08 13:30:00,921,999,977
2023-08-08 13:31:00,848,916,906
2023-08-08 13:32:00,598,642,628
2023-08-08 13:33:00,567,604,597
2023-08-08 13:34:00,419,441,438
2023-08-08 13:35:00,481,507,496
2023-08-08 13:36:00,635,673,667
2023-08-08 13:37:00,595,742,698
2023-08-08 13:38:00,472,497,488
2023-08-08 13:39:00,422,444,438
2023-08-08 13:40:00,438,463,457
2023-08-08 13:41:00,974,1053,1031
2023-08-08 13:42:00,913,985,968
2023-08-08 13:43:00,922,1006,987
2023-08-08 13:44:00,456,499,493
2023-08-08 13:45:00,378,412,408
2023-08-08 13:46:00,328,355,353
2023-08-08 13:47:00,309,330,330
2023-08-08 13:48:00,296,312,311
2023-08-08 13:49:00,283,298,298
2023-08-08 13:50:00,274,289,289
2023-08-08 13:51:00,276,290,290
2023-08-08 13:52:00,286,301,301
2023-08-08 13:53:00,302,321,320
2023-08-08 13:54:00,309,328,326
2023-08-08 13:55:00,311,330,327
2023-08-08 13:56:00,309,326,324
2023-08-08 13:57:00,353,371,370
2023-08-08 13:58:00,304,321,320
2023-08-08 13:59:00,290,304,302
2023-08-08 14:00:00,287,302,299
2023-08-08 14:01:00,290,302,301
2023-08-08 14:02:00,304,318,315
2023-08-08 14:03:00,305,323,321
2023-08-08 14:04:00,302,317,315
2023-08-08 14:05:00,305,314,314
2023-08-08 14:06:00,318,326,326
2023-08-08 14:07:00,355,362,359
2023-08-08 14:08:00,940,1016,1001
2023-08-08 14:09:00,965,1053,1032
2023-08-08 14:10:00,518,625,588
2023-08-08 14:11:00,525,613,587
2023-08-08 14:12:00,415,441,433
2023-08-08 14:13:00,396,416,409
2023-08-08 14:14:00,852,802,839
2023-08-08 14:15:00,336,359,352
2023-08-08 14:16:00,286,301,293
2023-08-08 14:17:00,262,271,265
2023-08-08 14:18:00,249,252,249
2023-08-08 14:19:00,246,246,245
2023-08-08 14:20:00,258,257,252
2023-08-08 14:21:00,265,264,257
2023-08-08 14:22:00,258,257,252
2023-08-08 14:23:00,243,240,240
2023-08-08 14:24:00,242,238,238
2023-08-08 14:25:00,233,229,232
2023-08-08 14:26:00,227,226,227
2023-08-08 14:27:00,214,217,218
2023-08-08 14:28:00,210,211,213
2023-08-08 14:29:00,216,217,218
2023-08-08 14:30:00,220,221,217
2023-08-08 14:31:00,226,226,221
2023-08-08 14:32:00,249,252,246
2023-08-08 14:33:00,268,274,267
2023-08-08 14:34:00,276,286,279
2023-08-08 14:35:00,284,298,290
2023-08-08 14:36:00,299,318,311
2023-08-08 14:37:00,559,607,606
2023-08-08 14:38:00,582,639,629
2023-08-08 14:39:00,628,685,672
2023-08-08 14:40:00,676,739,724
2023-08-08 14:41:00,710,777,760
2023-08-08 14:42:00,257,258,251
2023-08-08 14:43:00,202,207,191
2023-08-08 14:44:00,188,191,177
2023-08-08 14:45:00,189,191,177
2023-08-08 14:46:00,195,195,188
2023-08-08 14:47:00,198,199,195
2023-08-08 14:48:00,208,213,208
2023-08-08 14:49:00,218,224,223
2023-08-08 14:50:00,229,239,235
2023-08-08 14:51:00,242,252,249
2023-08-08 14:52:00,238,248,245
2023-08-08 14:53:00,242,252,251
2023-08-08 14:54:00,240,252,248
2023-08-08 14:55:00,262,277,273
2023-08-08 14:56:00,714,793,782
2023-08-08 14:57:00,312,330,324
2023-08-08 14:58:00,309,334,328
2023-08-08 14:59:00,356,393,386
2023-08-08 15:00:00,707,818,808
2023-08-08 15:01:00,301,331,330
2023-08-08 15:02:00,673,751,743
2023-08-08 15:03:00,796,938,921
2023-08-08 15:04:00,783,921,905
2023-08-08 15:05:00,787,921,905
2023-08-08 15:06:00,787,915,900
2023-08-08 15:07:00,798,922,905
2023-08-08 15:08:00,796,918,896
2023-08-08 15:09:00,815,937,913
2023-08-08 15:10:00,818,947,928
2023-08-08 15:11:00,817,953,933
2023-08-08 15:12:00,809,944,921
2023-08-08 15:13:00,777,905,889
2023-08-08 15:14:00,796,931,913
2023-08-08 15:15:00,805,938,922
2023-08-08 15:16:00,773,902,889
2023-08-08 15:17:00,740,865,850
2023-08-08 15:18:00,707,828,815
2023-08-08 15:19:00,282,295,279
2023-08-08 15:20:00,265,282,274
2023-08-08 15:21:00,260,274,265
2023-08-08 15:22:00,265,284,279
2023-08-08 15:23:00,304,323,318
2023-08-08 15:24:00,345,372,364
2023-08-08 15:25:00,704,839,820
2023-08-08 15:26:00,459,523,507
2023-08-08 15:27:00,286,304,282
2023-08-08 15:28:00,268,284,258
2023-08-08 15:29:00,265,282,251
2023-08-08 15:30:00,364,356,349
2023-08-08 15:31:00,239,249,216
2023-08-08 15:32:00,220,227,189
2023-08-08 15:33:00,210,216,177
2023-08-08 15:34:00,204,204,167
2023-08-08 15:35:00,201,196,164
2023-08-08 15:36:00,188,180,148
2023-08-08 15:37:00,169,155,129
2023-08-08 15:38:00,132,119,96.8
2023-08-08 15:39:00,109,95.3,77.7
2023-08-08 15:40:00,96.8,86.5,67.4
2023-08-08 15:41:00,90.9,82.1,64.5
2023-08-08 15:42:00,85.0,79.2,58.7
2023-08-08 15:43:00,80.6,74.8,52.8
2023-08-08 15:44:00,77.7,71.8,51.3
2023-08-08 15:45:00,74.8,67.4,52.8
2023-08-08 15:46:00,74.8,66.0,54.3
2023-08-08 15:47:00,68.9,60.1,51.3
2023-08-08 15:48:00,58.7,51.3,44.0
2023-08-08 15:49:00,51.3,42.5,38.1
2023-08-08 15:50:00,45.5,36.7,33.7
2023-08-08 15:51:00,44.0,36.7,33.7
2023-08-08 15:52:00,42.5,33.7,32.3
2023-08-08 15:53:00,36.7,30.8,24.9
2023-08-08 15:54:00,35.2,29.3,26.4
2023-08-08 15:55:00,33.7,27.9,23.5
2023-08-08 15:56:00,32.3,27.9,23.5
2023-08-08 15:57:00,30.8,24.9,22.0
2023-08-08 15:58:00,29.3,24.9,20.5
2023-08-08 15:59:00,30.8,27.9,20.5
2023-08-08 16:00:00,30.8,29.3,23.5
2023-08-08 16:01:00,33.7,30.8,23.5
2023-08-08 16:02:00,32.3,27.9,22.0
2023-08-08 16:03:00,30.8,24.9,19.1
2023-08-08 16:04:00,32.3,26.4,22.0
2023-08-08 16:05:00,32.3,27.9,23.5
2023-08-08 16:06:00,35.2,30.8,26.4
2023-08-08 16:07:00,36.7,32.3,27.9
2023-08-08 16:08:00,38.1,30.8,27.9
2023-08-08 16:09:00,35.2,29.3,26.4
2023-08-08 16:10:00,26.4,22.0,19.1
2023-08-08 16:11:00,22.0,19.1,14.7
2023-08-08 16:12:00,20.5,14.7,11.7
2023-08-08 16:13:00,19.1,11.7,10.3
2023-08-08 16:14:00,14.7,10.3,5.87
2023-08-08 16:15:00,13.2,8.80,7.33
2023-08-08 16:16:00,11.7,8.80,7.33
2023-08-08 16:17:00,13.2,7.33,7.33
2023-08-08 16:18:00,13.2,7.33,7.33
2023-08-08 16:19:00,13.2,7.33,10.3
2023-08-08 16:20:00,14.7,8.80,11.7
2023-08-08 16:21:00,16.1,10.3,13.2
2023-08-08 16:22:00,14.7,10.3,13.2
2023-08-08 16:23:00,16.1,11.7,14.7
2023-08-08 16:24:00,17.6,13.2,14.7
2023-08-08 16:25:00,22.0,17.6,17.6
2023-08-08 16:26:00,24.9,19.1,19.1
2023-08-08 16:27:00,26.4,20.5,20.5
2023-08-08 16:28:00,24.9,20.5,22.0
2023-08-08 16:29:00,23.5,17.6,17.6
2023-08-08 16:30:00,20.5,16.1,17.6
2023-08-08 16:31:00,19.1,14.7,16.1
2023-08-08 16:32:00,17.6,13.2,14.7
2023-08-08 16:33:00,14.7,11.7,10.3
2023-08-08 16:34:00,13.2,10.3,8.80
2023-08-08 16:35:00,11.7,8.80,7.33
2023-08-08 16:36:00,11.7,8.80,5.87
2023-08-08 16:37:00,11.7,8.80,5.87
2023-08-08 16:38:00,13.2,10.3,7.33
2023-08-08 16:39:00,16.1,11.7,8.80
2023-08-08 16:40:00,17.6,14.7,11.7
2023-08-08 16:41:00,16.1,13.2,10.3
2023-08-08 16:42:00,17.6,13.2,11.7
2023-08-08 16:43:00,16.1,13.2,10.3
2023-08-08 16:44:00,13.2,10.3,10.3
2023-08-08 16:45:00,11.7,8.80,7.33
2023-08-08 16:46:00,10.3,7.33,7.33
2023-08-08 16:47:00,11.7,7.33,5.87
2023-08-08 16:48:00,10.3,5.87,5.87
2023-08-08 16:49:00,10.3,5.87,5.87
2023-08-08 16:50:00,10.3,5.87,7.33
2023-08-08 16:51:00,13.2,7.33,8.80
2023-08-08 16:52:00,16.1,8.80,10.3
2023-08-08 16:53:00,20.5,13.2,16.1
2023-08-08 16:54:00,22.0,17.6,14.7
2023-08-08 16:55:00,24.9,19.1,16.1
2023-08-08 16:56:00,23.5,19.1,16.1
2023-08-08 16:57:00,20.5,16.1,14.7
2023-08-08 16:58:00,19.1,13.2,14.7
2023-08-08 16:59:00,17.6,11.7,11.7
2023-08-08 17:00:00,16.1,11.7,10.3
2023-08-08 17:01:00,16.1,13.2,10.3
2023-08-08 17:02:00,16.1,13.2,8.80
2023-08-08 17:03:00,13.2,10.3,7.33
2023-08-08 17:04:00,10.3,7.33,4.40
2023-08-08 17:05:00,7.33,4.40,4.40
2023-08-08 17:06:00,7.33,2.93,4.40
2023-08-08 17:07:00,8.80,2.93,4.40
2023-08-08 17:08:00,8.80,2.93,7.33
2023-08-08 17:09:00,10.3,2.93,8.80
2023-08-08 17:10:00,11.7,4.40,11.7
2023-08-08 17:11:00,13.2,4.40,13.2
2023-08-08 17:12:00,13.2,4.40,13.2
2023-08-08 17:13:00,14.7,5.87,13.2
2023-08-08 17:14:00,14.7,7.33,13.2
2023-08-08 17:15:00,14.7,7.33,13.2
2023-08-08 17:16:00,14.7,5.87,13.2
2023-08-08 17:17:00,14.7,7.33,13.2
2023-08-08 17:18:00,14.7,7.33,11.7
2023-08-08 17:19:00,14.7,7.33,13.2
2023-08-08 17:20:00,14.7,7.33,11.7
2023-08-08 17:21:00,14.7,7.33,11.7
2023-08-08 17:22:00,14.7,7.33,11.7
2023-08-08 17:23:00,13.2,7.33,13.2
2023-08-08 17:24:00,13.2,7.33,11.7
2023-08-08 17:25:00,13.2,7.33,11.7
2023-08-08 17:26:00,13.2,7.33,11.7
2023-08-08 17:27:00,14.7,8.80,13.2
2023-08-08 17:28:00,16.1,8.80,11.7
2023-08-08 17:29:00,14.7,10.3,13.2
2023-08-08 17:30:00,16.1,11.7,8.80
2023-08-08 17:31:00,16.1,11.7,11.7
2023-08-08 17:32:00,16.1,13.2,11.7
2023-08-08 17:33:00,17.6,13.2,11.7
2023-08-08 17:34:00,17.6,14.7,13.2
2023-08-08 17:35:00,17.6,14.7,13.2
2023-08-08 17:36:00,17.6,14.7,13.2
2023-08-08 17:37:00,19.1,14.7,11.7
2023-08-08 17:38:00,19.1,16.1,13.2
2023-08-08 17:39:00,20.5,19.1,13.2
2023-08-08 17:40:00,22.0,20.5,13.2
2023-08-08 17:41:00,23.5,23.5,14.7
2023-08-08 17:42:00,24.9,24.9,14.7
2023-08-08 17:43:00,29.3,29.3,14.7
2023-08-08 17:44:00,29.3,30.8,17.6
2023-08-08 17:45:00,32.3,33.7,17.6
2023-08-08 17:46:00,33.7,35.2,19.1
2023-08-08 17:47:00,33.7,38.1,19.1
2023-08-08 17:48:00,36.7,39.6,20.5
2023-08-08 17:49:00,38.1,41.1,20.5
2023-08-08 17:50:00,39.6,42.5,22.0
2023-08-08 17:51:00,41.1,45.5,20.5
2023-08-08 17:52:00,44.0,48.4,22.0
2023-08-08 17:53:00,45.5,51.3,23.5
2023-08-08 17:54:00,49.9,54.3,24.9
2023-08-08 17:55:00,52.8,58.7,24.9
2023-08-08 17:56:00,54.3,60.1,26.4
2023-08-08 17:57:00,57.2,63.0,29.3
2023-08-08 17:58:00,57.2,64.5,29.3
2023-08-08 17:59:00,58.7,66.0,30.8
2023-08-08 18:00:00,60.1,67.4,30.8
2023-08-08 18:01:00,61.6,67.4,32.3
2023-08-08 18:02:00,64.5,70.4,33.7
2023-08-08 18:03:00,67.4,73.3,35.2
2023-08-08 18:04:00,71.8,77.7,38.1
2023-08-08 18:05:00,76.2,80.6,41.1
2023-08-08 18:06:00,82.1,86.5,42.5
2023-08-08 18:07:00,86.5,89.4,48.4
2023-08-08 18:08:00,86.5,89.4,51.3
2023-08-08 18:09:00,86.5,88.0,51.3
2023-08-08 18:10:00,85.0,88.0,52.8
2023-08-08 18:11:00,85.0,88.0,52.8
2023-08-08 18:12:00,86.5,88.0,52.8
2023-08-08 18:13:00,88.0,88.0,52.8
2023-08-08 18:14:00,86.5,88.0,54.3
2023-08-08 18:15:00,86.5,88.0,54.3
2023-08-08 18:16:00,86.5,86.5,57.2
2023-08-08 18:17:00,85.0,83.6,57.2
2023-08-08 18:18:00,82.1,82.1,57.2
2023-08-08 18:19:00,79.2,79.2,57.2
2023-08-08 18:20:00,77.7,76.2,57.2
2023-08-08 18:21:00,76.2,74.8,58.7
2023-08-08 18:22:00,77.7,74.8,60.1
2023-08-08 18:23:00,76.2,74.8,60.1
2023-08-08 18:24:00,74.8,73.3,58.7
2023-08-08 18:25:00,73.3,71.8,60.1
2023-08-08 18:26:00,71.8,68.9,58.7
2023-08-08 18:27:00,68.9,67.4,58.7
2023-08-08 18:28:00,67.4,66.0,57.2
2023-08-08 18:29:00,66.0,63.0,55.7
2023-08-08 18:30:00,63.0,61.6,52.8
2023-08-08 18:31:00,61.6,60.1,54.3
2023-08-08 18:32:00,60.1,58.7,52.8
2023-08-08 18:33:00,58.7,57.2,51.3
2023-08-08 18:34:00,55.7,54.3,48.4
2023-08-08 18:35:00,54.3,52.8,46.9
2023-08-08 18:36:00,54.3,52.8,46.9
2023-08-08 18:37:00,51.3,51.3,48.4
2023-08-08 18:38:00,52.8,51.3,46.9
2023-08-08 18:39:00,51.3,49.9,45.5
2023-08-08 18:40:00,49.9,49.9,44.0
2023-08-08 18:41:00,48.4,48.4,42.5
2023-08-08 18:42:00,46.9,45.5,41.1
2023-08-08 18:43:00,46.9,45.5,41.1
2023-08-08 18:44:00,46.9,45.5,39.6
2023-08-08 18:45:00,45.5,45.5,39.6
2023-08-08 18:46:00,46.9,45.5,41.1
2023-08-08 18:47:00,46.9,45.5,42.5
2023-08-08 18:48:00,46.9,45.5,42.5
2023-08-08 18:49:00,46.9,42.5,42.5
2023-08-08 18:50:00,45.5,42.5,41.1
2023-08-08 18:51:00,42.5,41.1,41.1
2023-08-08 18:52:00,42.5,38.1,39.6
2023-08-08 18:53:00,41.1,36.7,38.1
2023-08-08 18:54:00,39.6,33.7,38.1
2023-08-08 18:55:00,36.7,32.3,35.2
2023-08-08 18:56:00,33.7,30.8,33.7
2023-08-08 18:57:00,33.7,27.9,32.3
2023-08-08 18:58:00,30.8,26.4,30.8
2023-08-08 18:59:00,29.3,24.9,29.3
2023-08-08 19:00:00,27.9,22.0,27.9
2023-08-08 19:01:00,24.9,20.5,26.4
2023-08-08 19:02:00,23.5,19.1,24.9
2023-08-08 19:03:00,22.0,17.6,24.9
2023-08-08 19:04:00,20.5,16.1,22.0
2023-08-08 19:05:00,19.1,14.7,20.5
2023-08-08 19:06:00,17.6,13.2,20.5
2023-08-08 19:07:00,17.6,11.7,19.1
2023-08-08 19:08:00,14.7,10.3,17.6
2023-08-08 19:09:00,13.2,8.80,17.6
2023-08-08 19:10:00,13.2,7.33,13.2
2023-08-08 19:11:00,11.7,7.33,13.2
2023-08-08 19:12:00,10.3,5.87,13.2
2023-08-08 19:13:00,8.80,4.40,10.3
2023-08-08 19:14:00,7.33,2.93,8.80
2023-08-08 19:15:00,5.87,2.93,7.33
2023-08-08 19:16:00,4.40,0,7.33
2023-08-08 19:17:00,2.93,0,5.87
2023-08-08 19:18:00,2.93,0,4.40
2023-08-08 19:19:00,0,0,0
2023-08-08 19:20:00,0,0,2.93
2023-08-08 19:21:00,0,0,1.47
2023-08-08 19:22:00,0,0,1.47
2023-08-08 19:23:00,0,0,0
2023-08-08 19:24:00,0,0,0
2023-08-08 19:25:00,0,0,0
2023-08-08 19:26:00,0,0,0
2023-08-08 19:27:00,0,0,0
2023-08-08 19:28:00,0,0,0
2023-08-08 19:29:00,0,0,0
2023-08-08 19:30:00,0,0,0
2023-08-08 19:31:00,0,0,0
2023-08-08 19:32:00,0,0,0
2023-08-08 19:33:00,0,0,0
2023-08-08 19:34:00,0,0,0
2023-08-08 19:35:00,0,0,0
2023-08-08 19:36:00,0,0,0
2023-08-08 19:37:00,0,0,0
2023-08-08 19:38:00,0,0,0
2023-08-08 19:39:00,0,0,0
2023-08-08 19:40:00,0,0,0
2023-08-08 19:41:00,0,0,0
2023-08-08 19:42:00,0,0,0
2023-08-08 19:43:00,0,0,0
2023-08-08 19:44:00,0,0,0
2023-08-08 19:45:00,0,0,0
2023-08-08 19:46:00,0,0,0
2023-08-08 19:47:00,0,0,0
2023-08-08 19:48:00,0,0,0
2023-08-08 19:49:00,0,0,0
2023-08-08 19:50:00,0,0,0
2023-08-08 19:51:00,0,0,0
2023-08-08 19:52:00,0,0,0
2023-08-08 19:53:00,0,0,0
2023-08-08 19:54:00,0,0,0
2023-08-08 19:55:00,0,0,0
2023-08-08 19:56:00,0,0,0
2023-08-08 19:57:00,0,0,0
2023-08-08 19:58:00,0,0,0
2023-08-08 19:59:00,0,0,0
2023-08-08 20:00:00,0,0,0
2023-08-08 20:01:00,0,0,0
2023-08-08 20:02:00,0,0,0
2023-08-08 20:03:00,0,0,0
2023-08-08 20:04:00,0,0,0
2023-08-08 20:05:00,0,0,0
2023-08-08 20:06:00,0,0,0
2023-08-08 20:07:00,0,0,0
2023-08-08 20:08:00,0,0,0
2023-08-08 20:09:00,0,0,0
2023-08-08 20:10:00,0,0,0
2023-08-08 20:11:00,0,0,0
2023-08-08 20:12:00,0,0,0
2023-08-08 20:13:00,0,0,0
2023-08-08 20:14:00,0,0,0
2023-08-08 20:15:00,0,0,0
2023-08-08 20:16:00,0,0,0
2023-08-08 20:17:00,0,0,0
2023-08-08 20:18:00,0,0,0
2023-08-08 20:19:00,0,0,0
2023-08-08 20:20:00,0,0,0
2023-08-08 20:21:00,0,0,0
2023-08-08 20:22:00,0,0,0
2023-08-08 20:23:00,0,0,0
2023-08-08 20:24:00,0,0,0
2023-08-08 20:25:00,0,0,0
2023-08-08 20:26:00,0,0,0
2023-08-08 20:27:00,0,0,0
2023-08-08 20:28:00,0,0,0
2023-08-08 20:29:00,0,0,0
2023-08-08 20:30:00,0,0,0
2023-08-08 20:31:00,0,0,0
2023-08-08 20:32:00,0,0,0
2023-08-08 20:33:00,0,0,0
2023-08-08 20:34:00,0,0,0
2023-08-08 20:35:00,0,0,0
2023-08-08 20:36:00,0,0,0
2023-08-08 20:37:00,0,0,0
2023-08-08 20:38:00,0,0,0
2023-08-08 20:39:00,0,0,0
2023-08-08 20:40:00,0,0,0
2023-08-08 20:41:00,0,0,0
2023-08-08 20:42:00,0,0,0
2023-08-08 20:43:00,0,0,0
2023-08-08 20:44:00,0,0,0
2023-08-08 20:45:00,0,0,0
2023-08-08 20:46:00,0,0,0
2023-08-08 20:47:00,0,0,0
2023-08-08 20:48:00,0,0,0
2023-08-08 20:49:00,0,0,0
2023-08-08 20:50:00,0,0,0
2023-08-08 20:51:00,0,0,0
2023-08-08 20:52:00,0,0,0
2023-08-08 20:53:00,0,0,0
2023-08-08 20:54:00,0,0,0
2023-08-08 20:55:00,0,0,0
2023-08-08 20:56:00,0,0,0
2023-08-08 20:57:00,0,0,0
2023-08-08 20:58:00,0,0,0
2023-08-08 20:59:00,0,0,0
2023-08-08 21:00:00,0,0,0
2023-08-08 21:01:00,0,0,0
2023-08-08 21:02:00,0,0,0
2023-08-08 21:03:00,0,0,0
2023-08-08 21:04:00,0,0,0
2023-08-08 21:05:00,0,0,0
2023-08-08 21:06:00,0,0,0
2023-08-08 21:07:00,0,0,0
2023-08-08 21:08:00,0,0,0
2023-08-08 21:09:00,0,0,0
2023-08-08 21:10:00,0,0,0
2023-08-08 21:11:00,0,0,0
2023-08-08 21:12:00,0,0,0
2023-08-08 21:13:00,0,0,0
2023-08-08 21:14:00,0,0,0
2023-08-08 21:15:00,0,0,0
2023-08-08 21:16:00,0,0,0
2023-08-08 21:17:00,0,0,0
2023-08-08 21:18:00,0,0,0
2023-08-08 21:19:00,0,0,0
2023-08-08 21:20:00,0,0,0
2023-08-08 21:21:00,0,0,0
2023-08-08 21:22:00,0,0,0
2023-08-08 21:23:00,0,0,0
2023-08-08 21:24:00,0,0,0
2023-08-08 21:25:00,0,0,0
2023-08-08 21:26:00,0,0,0
2023-08-08 21:27:00,0,0,0
2023-08-08 21:28:00,0,0,0
2023-08-08 21:29:00,0,0,0
2023-08-08 21:30:00,0,0,0
2023-08-08 21:31:00,0,0,0
2023-08-08 21:32:00,0,0,0
2023-08-08 21:33:00,0,0,0
2023-08-08 21:34:00,0,0,0
2023-08-08 21:35:00,0,0,0
2023-08-08 21:36:00,0,0,0
2023-08-08 21:37:00,0,0,0
2023-08-08 21:38:00,0,0,0
2023-08-08 21:39:00,0,0,0
2023-08-08 21:40:00,0,0,0
2023-08-08 21:41:00,0,0,0
2023-08-08 21:42:00,0,0,0
2023-08-08 21:43:00,0,0,0
2023-08-08 21:44:00,0,0,0
2023-08-08 21:45:00,0,0,0
2023-08-08 21:46:00,0,0,0
2023-08-08 21:47:00,0,0,0
2023-08-08 21:48:00,0,0,0
2023-08-08 21:49:00,0,0,0
2023-08-08 21:50:00,0,0,0
2023-08-08 21:51:00,0,0,0
2023-08-08 21:52:00,0,0,0
2023-08-08 21:53:00,0,0,0
2023-08-08 21:54:00,0,0,0
2023-08-08 21:55:00,0,0,0
2023-08-08 21:56:00,0,0,0
2023-08-08 21:57:00,0,0,0
2023-08-08 21:58:00,0,0,0
2023-08-08 21:59:00,0,0,0
2023-08-08 22:00:00,0,0,0
2023-08-08 22:01:00,0,0,0
2023-08-08 22:02:00,0,0,0
2023-08-08 22:03:00,0,0,0
2023-08-08 22:04:00,0,0,0
2023-08-08 22:05:00,0,0,0
2023-08-08 22:06:00,0,0,0
2023-08-08 22:07:00,0,0,0
2023-08-08 22:08:00,0,0,0
2023-08-08 22:09:00,0,0,0
2023-08-08 22:10:00,0,0,0
2023-08-08 22:11:00,0,0,0
2023-08-08 22:12:00,0,0,0
2023-08-08 22:13:00,0,0,0
2023-08-08 22:14:00,0,0,0
2023-08-08 22:15:00,0,0,0
2023-08-08 22:16:00,0,0,0
2023-08-08 22:17:00,0,0,0
2023-08-08 22:18:00,0,0,0
2023-08-08 22:19:00,0,0,0
2023-08-08 22:20:00,0,0,0
2023-08-08 22:21:00,0,0,0
2023-08-08 22:22:00,0,0,0
2023-08-08 22:23:00,0,0,0
2023-08-08 22:24:00,0,0,0
2023-08-08 22:25:00,0,0,0
2023-08-08 22:26:00,0,0,0
2023-08-08 22:27:00,0,0,0
2023-08-08 22:28:00,0,0,0
2023-08-08 22:29:00,0,0,0
2023-08-08 22:30:00,0,0,0
2023-08-08 22:31:00,0,0,0
2023-08-08 22:32:00,0,0,0
2023-08-08 22:33:00,0,0,0
2023-08-08 22:34:00,0,0,0
2023-08-08 22:35:00,0,0,0
2023-08-08 22:36:00,0,0,0
2023-08-08 22:37:00,0,0,0
2023-08-08 22:38:00,0,0,0
2023-08-08 22:39:00,0,0,0
2023-08-08 22:40:00,0,0,0
2023-08-08 22:41:00,0,0,0
2023-08-08 22:42:00,0,0,0
2023-08-08 22:43:00,0,0,0
2023-08-08 22:44:00,0,0,0
2023-08-08 22:45:00,0,0,0
2023-08-08 22:46:00,0,0,0
2023-08-08 22:47:00,0,0,0
2023-08-08 22:48:00,0,0,0
